,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
sample_471,-42.75616292772387,111.95246400643497,-66.40555724053606,27.278860199949346,-2.481284733877635,12.910644937123068,-2.970697327010804,13.688387941372874,0.7503624235965994,-0.7193283144550476,14.298732170186772,-5.280504442550683,-16.622290942186844,-8.573801485488543,-7.06839434783563,8.174884591563416,-1.8747516975090923,-10.147003272193412,-5.095149776968513,11.446164802406775,-7.885561810931777,9.0136351229378,-22.848969560505484,-4.96170701146164,2.9149790043879134,-4.8579278055974875,-3.955143605737278,-3.3091729430065415,9.203092081104153,-13.086585670986771
sample_472,166.21049865988667,32.33197675005223,16.132578885091775,-27.55684366371746,-5.523868520992513,4.667023501972293,2.897145661739172,14.182896508814848,-10.889054747361042,-10.143856151200545,-41.680870538904614,-2.733889216683809,15.105162987821236,0.9663614795851387,-27.946677616294902,22.27625867794952,14.432807975262087,4.7928607664014224,-4.808441331746775,-9.288613375708819,2.0218891234567264,-2.2699521417614332,-4.967801949470504,5.7791379892450285,-15.230325450591238,-4.045450067568586,9.228428572773034,4.219260359052286,1.7018088260837214,-7.834693009992421
sample_473,5.807307203861147,-67.92383189997626,-67.1099190155631,5.573170689526626,-8.843926344188779,108.19758444424909,-3.247541496309036,-13.331488859929934,-5.610033597682436,-9.327818150847314,-6.297245162788579,13.275853111080716,-19.584725351450043,6.880796812487065,-8.876232171108988,-2.2347830245125078,-11.227236544009944,-2.442895115927481,7.052105507019799,-0.3782847899863594,-6.155626462718509,1.0000298885424044,-0.5351298972899334,31.201141559251493,1.3473514052002695,14.762663790734194,1.2080970128061275,-7.0323951981549015,-5.139362113297702,11.931385770372573
sample_474,24.807554180325493,-36.0645479407547,-25.100104467040165,97.64385347671566,-42.047161993146375,11.348252189555598,40.524118424510554,7.500188287634501,7.848908510510287,6.939811551633861,-5.073985668101274,26.13646598601035,12.263078166744215,-8.859776644575279,23.96577441399455,-10.047799954643061,2.221370861103682,-13.514891944326562,-16.65057330443401,14.840559344515349,-10.07221330842839,-0.39305546945881903,15.020488599815643,8.917025849056072,6.667959903009996,-15.273117241520954,2.844342394479676,5.290858353861454,-11.803937257615974,-8.729981546963272
sample_475,0.9773918388849056,-40.5232790782668,-24.6730525185724,29.500703623350866,-9.417766928234546,-13.210790581201502,-9.721542778881382,-3.9883038510807585,31.517144785076727,-82.34124942770603,0.7604102372221933,75.60416652539303,3.7802689995068866,2.0091949039482917,-9.560484599079642,-10.671434408295811,19.572325564338072,4.9341045213195915,45.711647932835085,-14.985241898498893,8.843736881871383,-8.024118583801,-0.37595641701722693,23.01106095978639,-9.63280578932831,-34.56268211595078,-6.682486568157994,2.1257928989944643,10.281965930565162,-2.806071545811433
sample_476,-65.72390129406554,-18.051226329219826,42.163522598705526,-42.8862563664118,-39.88340657070914,-37.81630174709054,-9.708454491874276,-8.112109341805752,5.670408475418428,0.8179180538244496,-7.297476491594908,26.071546185915995,50.5542925544392,-27.330342696276404,-35.673213798246955,-13.509486629630517,-1.8952345784645648,13.506604148617697,-21.60809995757486,-17.292016011685593,-17.52085978085772,-11.059681111744062,13.671458699599606,-27.621893685206665,14.3097107898648,-3.545492440184905,-30.836794006795703,-25.577643900714442,17.579949864182275,-1.7603777587093983
sample_477,-59.230570388038,122.17529800643086,-83.40197905265822,7.22053541695684,-21.88775681038571,-0.24120631697473566,-7.372368490150577,-21.512774372015095,-21.83181317027644,5.309705168816861,9.982541046384563,11.832506224789043,3.0301679336722414,14.38584499670607,-4.585664242513541,6.568215879461619,9.982682119662298,-5.631413833313053,-5.48205352454658,-9.191146540574382,5.441636938012024,1.4575015480416484,8.673720780957545,-0.5866649464139205,-13.980362739308696,5.148551635918625,-3.8221007313472697,-0.7233946446958917,3.3488408618692276,10.602780597448033
sample_478,-59.45264971750291,91.72957598019086,-79.5080200904206,-2.8935886574435936,-37.863717359728696,-14.799929762477612,5.148054195234769,-9.367981287658504,-11.272124941562318,9.80659524960233,19.66447101318258,-0.6083362126492771,17.714196903163266,22.184492782740776,0.477874917828866,3.7908753345307598,13.253579247520213,19.65189099861135,1.359487623035569,-3.7246930809499195,12.172689776702242,0.6612848922349502,19.639221311846253,2.0343867487189513,-11.102193084957028,10.299806591875159,9.97596777483916,0.47609582318664767,-10.889148537246033,8.405018472798028
sample_479,-27.77521170136416,-24.41756848524665,34.5776120953762,26.793706246949622,2.7405207708256345,20.673667531244966,-88.54500367772017,52.92484677323437,-20.842844796433063,-9.242883655235225,-2.2367277158646335,-15.658254953614758,-1.7256922457230075,17.38875431062003,-0.7583375801623763,6.729498000045827,2.0731185401640784,-2.554171141554118,1.4324298872994425,15.927557820543273,4.229298254922341,1.9895767895432737,2.9648239438903907,-2.7869935196966455,-5.887591416003799,9.018933975951738,7.677086488978865,8.542186953872186,-18.16549522400239,-9.594251220985067
sample_480,-61.05073955255911,86.15988008452713,-60.48067865760962,4.626038555358316,-37.68253092003867,-24.157363237360002,1.0316425877240956,-11.216685304010484,6.942858588377754,8.861019097090193,35.31273465478092,-0.9585611851822953,3.2086457945936444,-12.88273784817978,-16.137107227167206,-5.136026562254537,13.992279645189486,24.68401582148221,-11.531425885424015,12.308077729264083,3.9701971084921355,-16.028123792629273,2.7255944385057576,4.978448335953773,-18.98982841217691,6.34893192220322,4.667462088483356,-5.0773988345005545,3.0072644195602782,14.851461127086532
sample_481,13.56873155675038,-49.10178199600096,-10.072195074459815,83.35354977666495,-55.884809243537575,-27.510804058588082,43.32645658052834,0.9471911772419576,17.266518838069494,-2.9892842642092816,-35.547934527794254,15.696871305907067,22.48587387867366,3.691618784867209,16.334543165245186,-26.611291303558446,11.015426298156443,-10.121483658547136,-10.081287905592303,-16.344321087373,5.736781150419212,12.968059162070354,8.041317074694842,4.587991761502801,7.746720386857853,21.62922903619925,7.624129231868432,-2.4432841274991497,-0.3296747379580008,-12.65595320878926
sample_482,151.83827380244384,21.98173124852544,-2.9545249170273156,-7.230056193119215,14.487122235884913,15.812477483512525,-7.641755232189488,-49.89094300850081,-6.271193327208306,-6.716835779078459,14.916074703870903,18.125098170411217,-4.609845023498169,30.006661214310906,8.787532719747936,-24.236958981230085,-6.83604490219549,-0.8126966100720511,-2.9227988644439495,19.277390794380846,-6.22535532453408,-8.22635548264474,-1.2321590604808477,1.8338287448119848,13.255378722071868,1.319303219325556,-4.993819383215916,-3.763931103620093,-4.9727594459279665,5.877601466265369
sample_483,-50.16883985496807,86.6332455726806,-48.69098600728108,8.72976342024461,-36.264925270305824,-21.310972298905405,-12.340499430913301,-40.99988989213752,15.23000032610199,-0.19633934643045756,-2.4168207597515017,-1.5836272615456461,7.957549177634134,-7.339807524947389,-10.091442382436172,-3.0586569713182845,-15.702258338181485,-3.570458882805118,-5.378973357154728,17.150545252559716,-9.499686634677731,-10.148129347127258,-16.83573528972039,5.041169844131179,0.19091636683819402,3.9193657692007724,-4.923666668878415,7.77001527736407,-2.2709781566481118,-5.668203759873048
sample_484,-48.76646259935353,15.561783269378594,50.42521374098207,-22.63782029345917,23.8213542180618,-3.337958415035931,21.658473786607058,-27.007322943376632,4.868804857942984,20.974415254419565,7.179303066596466,45.22682005488195,-21.214345140246873,24.876768169913767,11.399290619928225,9.493508382382506,46.25191898279471,22.025091029795927,8.082383190964638,-40.95653870646113,1.4647330117286894,-19.80377556484412,-1.3475616702156041,19.665784320784176,-19.127916292931054,-18.724122766964058,-19.530595188378033,-13.9995548463695,13.500575518989265,-6.70044885367399
sample_485,-17.078158001721853,-57.811178580288896,-29.482385988368343,46.35392259266857,39.177860811808586,-65.49828337800095,25.925594334906993,17.47486727888313,26.268669334675995,-22.674189192025214,-35.23293172211946,20.469837363749996,47.13562924690923,-16.689225147305727,24.862556173520993,-5.0220690851010605,30.577103894824326,-20.468861055604716,26.049904260817378,8.017896946828822,-4.707535033201818,37.171890279309714,0.7180831281779517,2.943106191565753,-17.710216814354776,25.54616266424762,-16.34973925934447,-17.13957403091841,10.915656620667676,0.6105013262447129
sample_486,-55.32331109578153,82.63685823006458,-66.2252871600724,-2.8828814803227374,-47.0551960010049,-22.866205661995437,-11.975525774033898,-10.495155855912408,40.76371570174107,13.57639299968496,-1.837602242546127,-4.387941288779298,8.841758493590776,-8.547746520274321,12.301029292284046,-4.464453750816918,-2.8019931591095224,14.79685002305611,1.8950338749218991,1.3898570830470147,7.057685552942316,6.984744251536808,2.9802341854652004,7.532066433665018,2.1775679108812587,0.9531895992531957,0.4044472144775919,3.5979524183726856,-2.1018982127802928,-5.35774644954678
sample_487,-29.665530266836097,-60.24099999682216,-29.87533822922971,72.92537805282527,57.73095011725865,-38.7716676810063,12.773253984655886,34.28127027326171,-24.15514144496054,-30.18579618818825,14.027586879263051,-31.985246239824022,-9.250509141503837,1.63370218029456,-22.903737324099477,0.35168583962131417,-1.3431509857887791,10.269957347580062,8.168206405994837,5.907750386575813,28.415868338721662,-11.123933920668733,-18.91274228247999,-7.3243220177247785,14.09595730718608,16.983501139593095,-9.318618996888024,-19.842606212463853,0.014671128589066659,9.649838693766974
sample_488,-38.688586406918034,23.29728906599654,74.54608050402904,-17.988684563418705,-26.42747513596369,25.235777358306432,11.301914498070824,-5.685458391135577,-13.290003140944659,-34.016098645180875,-33.37851968547566,-6.055631251195418,6.583819827450993,7.923950974478817,-5.46768673700638,3.0616107330347067,-20.435967043805682,2.8053782237540323,4.033160137270372,10.145443820885681,-3.3158273669836364,-16.35102600975197,10.79873832756884,-6.788094634221579,4.034021910730137,11.374360022927764,-14.533808040062876,6.1276086758263295,21.030526367423008,7.313432259213985
sample_489,-46.65793764250587,-10.543513789487927,50.79096228211978,-8.397462914374438,0.685691783745383,-4.118666871026793,-27.51058043116042,18.309820188968825,34.97373597139158,-16.085235481758826,2.9857905782596807,24.56518063680177,16.079075015896546,11.076107853522833,-48.4454531528928,-22.336866049694304,-2.6395131372758773,27.004508868098096,-19.043376448037254,-21.893275927403128,-14.714042924773088,1.9724039086507938,-1.8583985943202888,-14.028076887412487,9.280642913239484,-25.972272138495843,-16.910487127588173,-21.12320956838271,-2.7022175224672758,5.259028938520708
sample_490,-6.918917282802673,-131.39903382409923,-104.13615515434742,-63.905878872443466,-20.64595758417828,33.1404775515111,18.15832733530026,1.4049329609057364,23.717155384653967,5.660210571093554,5.9245137680528375,-16.354263883053015,9.997012319415498,18.99869380387947,12.793939622683112,22.88951806366094,1.2658872240669086,12.239977816469644,12.940060937204164,-14.2748895709721,-10.554245599876209,17.86855432595339,-10.395010080166761,3.073188016490784,16.90732723321209,0.4437896127007039,18.518640119571756,-4.276382131339762,-3.0920951276566666,2.4898864327596493
sample_491,3.127556602186486,-72.21568689149663,-2.5173086151859514,80.95186247895836,33.09281618432758,-13.395349377352698,-31.233411134442203,-24.648130938692624,28.76541479815092,-23.164922012870917,1.5052474834633893,-37.66205541717021,-7.037642642746078,-1.3663126358853497,-5.342407448564831,24.550165808283275,-1.211353931097309,-3.4478402527189678,19.426459508812027,1.1396233311779318,14.475239821405902,-5.3581906149748475,-2.6204957226408396,-15.452063297884257,-8.298133523825172,-1.1782255743444185,-5.914486925556229,-6.229546929242186,-13.267575421273374,-8.752064084425761
sample_492,167.44473891656534,30.691714956013445,15.459014067231676,-18.410728943128966,10.367926191255743,5.139963505929238,8.157365494441706,24.265899245524995,5.426888569645747,-1.0605417467398843,-21.117075074834688,-15.232490915271605,10.391939867596767,3.0897465074457484,-17.463025815950257,13.217250714798213,11.567695608803108,-2.3738423755966007,2.3559856998400175,-8.886823570883227,3.865673754369208,4.608283085559823,3.2942172859542214,3.0703306366093805,-12.837477562225073,-2.0210418291483014,9.330957865915842,3.244320793937952,2.579035759231125,-5.9169968309519
sample_493,-8.443796820531324,-122.1982012196961,-86.20955371925801,-74.25374685744049,-27.45176231805279,22.330732093574742,1.1519053262099328,-5.014186957602153,7.408995580979835,-2.374094693232463,-25.56118300583132,-0.07957873620013907,-3.371514542323482,1.906014118074472,-4.167579366436617,-17.832381133007217,-10.674753751773606,-5.709481800480158,-6.973897726587797,-3.05669884889778,11.503210785067177,16.03563429222815,4.640514554266426,-0.3684627500588334,-43.77159803893053,7.192661996423165,-10.485882510911534,-3.5618245583797847,-4.831666680856985,-7.9714980028595495
sample_494,-5.023693824567238,-62.858095241676935,-20.32368839340884,82.69075739978857,14.494352989977113,-15.971377383251099,7.081388759315741,26.65162322894465,-11.930596707223074,-2.224772833188497,20.91392267213845,-0.3110036328159936,-2.730988082258961,8.666964068233296,-38.84776995380829,-10.402472268303539,-6.343415288993505,12.010327091969605,-10.387721600111071,-7.768827865426243,20.845374216288302,-17.55395364065579,-10.987736852956296,-4.209849064370233,5.710168984718471,20.18349810540125,8.867232326844611,12.03820049139221,-19.930972764784865,-1.4662271787320451
sample_495,-65.54378686791057,3.3850915323316464,63.410811005286504,-25.643079966745223,40.06787741374176,10.921275102944259,26.190657732752758,38.05592778884664,4.255725199084582,11.113222950905888,13.420290696959203,-14.372584020549036,-5.32063818588012,3.1892715027487757,3.5016903204490064,-6.720164309312229,15.766846272185443,15.313138738907519,4.767586651051209,27.757230853229114,4.545212504593778,21.347709491404217,-20.354689995251118,-6.700492051797189,-3.3634096997254295,-12.369212094277954,3.734164244194504,-10.39274150439821,-0.988587152645745,-2.293058637898152
sample_496,-69.55274711489538,108.87687359493103,-90.762121938621,-12.967237956792971,8.507112843079259,-29.258982949772477,4.406670183311122,-11.370611881401134,9.125658809760852,9.063943784179632,1.0357753544679513,-9.128195311277223,6.342270375851468,14.027540870735606,1.3791313009135535,-5.066497023253381,-12.310518375763863,-5.945604068045414,5.4549259324441275,1.8815526620823515,-0.0328961047073078,7.05059914196463,-14.676362645696658,9.632635755795036,5.393880124605963,-9.915171064263085,-5.334613956158696,-0.28153833216019764,15.087983587389152,-13.531039178100883
sample_497,6.329937084173311,-1.345679296921703,25.24473288330193,-8.678569634730865,54.15178200935157,10.155407169617087,-81.16870684086807,-0.29920717938195573,-26.069479720714966,-80.13641987215202,-56.756258917093405,-24.38388685129775,-15.215061508422725,-19.246007995315377,-0.9435230361645126,10.670012865505466,23.032921500195865,12.332923890287244,21.334713839926916,-12.068822376963137,-11.850925663460572,18.89356977490535,3.737386029168641,-28.66442478879964,-26.831122705672332,-0.1425055973631112,19.54633724026447,26.77932667254755,31.265965151452225,-13.491670636485098
sample_498,-18.82215596756312,15.022901743679421,69.77674440039985,30.792746237300552,8.084933249253321,60.2607217325735,-0.3488873596928665,13.484712317532276,26.761429176801933,13.934221883130064,-12.941891553254651,-2.614609777465643,-1.4445130521733616,7.389186430140417,18.500926714503997,7.88940512405738,-12.941193285092098,9.550047441431234,12.606170680155348,0.576053010901677,5.404847490466911,23.808259537873628,0.8551718564780476,1.0757547001075056,5.263209592437266,-3.461461227429989,-0.15621649386721922,-4.673693197733387,-6.289002722218665,10.150400035853528
sample_499,-51.41642464808325,106.37964219860613,-64.46089571810622,20.936862102607435,-47.996673320702136,8.59135010809102,-5.792012777179779,-9.91443655989797,-4.923683665818269,11.917724633068289,14.429464586389699,2.0845112255803357,1.415823179350536,20.46458967518352,2.7509117346284366,9.367052550620203,-3.7863573694967756,-23.357258796020183,-7.5361773807462376,-8.350640680176355,7.76664907404135,16.846201587407847,-15.208487474687479,5.142784302033725,5.150655969541226,-3.7618250810302003,1.3399398435384509,-4.172475011798478,9.878825383381548,-9.336129132438437
sample_500,-56.346759325881266,21.34218484630991,84.268590228146,-19.646297188652756,-22.47907703826305,24.39069744067837,8.302965952323005,21.521746552740236,-20.224727982020955,-17.00263205250463,16.125570417146125,-24.325558549501128,-5.099817157189281,7.906019325628357,-6.641999396834164,-5.877544489529869,12.325126599948847,-4.813459405482249,15.593670518119389,20.55339573041747,-1.1424830834736934,21.710051955872792,8.65548197769857,-5.033168565186162,16.516409141471378,-6.97566753570992,-3.6478982249163705,8.069781717202298,1.5724749270996317,-8.777184761791906
sample_501,-27.132864944357273,-104.02698568639858,-106.56453577273201,-95.56460268155698,-34.262609624122106,27.327363236063132,16.544003013349897,30.79634014124554,-15.465350348853397,-6.047382717843458,-9.481473233300452,5.995623690214431,-4.907800964057564,-6.90972175039837,-5.468554574680078,-7.585393207761789,-11.230348625472224,10.032533411837417,-7.567212463608278,-4.555382904429792,-3.005997504821043,5.41740094920594,-0.40220633064430267,-8.048039157314456,0.34344864216305415,-9.883343005024821,-5.450727592797719,12.342024929423268,5.817750809810974,-2.175649941879259
sample_502,-40.711825872026296,9.6023598791438,71.27318490233348,2.7913843976975743,-34.02224376347102,42.695679785438614,-13.309538475747338,-7.127052421483244,-15.811837720711079,-2.6714815417239373,-14.328370593241383,5.334707883335251,21.460816092400986,2.529205630536311,-8.298123461790519,4.806817377016878,1.7873658925856466,24.758601723865556,-7.153134706912272,3.8252790634283658,-6.4181991995400915,-0.24592836466784115,-10.691741479713246,-9.684298960044668,-6.0864362232788345,4.424249274115774,9.760520182605237,1.1303802311651092,-3.697815078279546,-4.300392912370418
sample_503,-21.768086147713007,-150.02722566940741,-107.95486543695884,-80.65988153062611,33.30319525086248,4.0691430276257545,16.96629826754939,-21.788178352510112,26.120318670913754,32.471572879343036,-1.0583689944105785,-20.20174734151456,17.139407796713936,17.923043607597236,3.990351944165192,24.027271825292825,7.956918898168101,13.292372031175043,23.577795536309043,-22.364685655499567,-33.42176279822746,-6.813176739527037,-4.698417703172323,-4.722272839538517,19.960283372914212,19.339092964835213,8.184889056430704,12.683804493575973,-1.360251860846197,0.8148184690718673
sample_504,167.87253042816747,13.429080223526668,4.2766972585566165,-10.724996097129624,0.47600080275287254,1.2991507973816334,-1.6985105628661217,-21.66576823651971,26.371752735412223,19.824955028324094,10.775067071633817,7.198352309261829,-0.2919123960370384,-3.7443441785237654,-6.172329922596826,-5.695360834038122,0.5136117258670518,-6.7562835959851455,4.779289843931263,13.249722152415643,2.4161616043498784,0.3416171065199397,2.6547794330110186,4.400543611707327,3.2598887512457266,-0.7631181916988283,-0.35404551715260935,-13.453743110084424,-7.385022558167516,2.048990031800196
sample_505,-67.49849880024769,14.226664691722606,75.63813652708966,-81.10166407322812,-7.187141446460598,-46.59071612459937,62.63163296058647,10.364483975024479,-6.990730194254844,-1.2363505167685767,10.166050929883886,-8.14952573477113,-21.608808159316066,16.366665081920118,18.22407413231996,-0.2315483774423455,19.913992835640062,-16.365087692799335,5.584953349968847,-10.660774425306391,2.6523456462411046,13.12699241526612,-11.052364571711111,-4.361159734946408,-4.351396221218708,-14.868340721718017,17.984537594978033,1.1096929886317044,-0.07715077456430793,20.085658802491977
sample_506,-56.63963854046975,14.701959541898905,72.67588797544215,-39.73597866669298,-21.745108857512392,-2.5618422772123646,17.066729258568834,33.35992716246709,-15.044809828207958,-18.360193031280385,28.466191416886684,-3.404414719886358,-18.649882850520154,32.65139238555813,14.110336739551734,6.926269885439657,42.8346252722699,-10.398382275511059,8.528776952406748,-34.185466976687906,-2.2895849716858434,-11.92312123112711,7.040087618791967,21.085231636151256,-5.770114457809309,-18.59987827394591,-20.198254588742355,-8.634092078077087,1.1723918441367303,-16.560193194707313
sample_507,-32.850628158291734,-79.36776009620262,-19.54597916907193,-4.038880004986031,2.8700290895979514,-47.24606248445656,-29.47043068898735,2.963975235519053,-22.811114198353675,-34.660521703260834,29.54142826139923,-19.49964129660616,19.415875666286667,3.8633947602884278,-0.7407064276570744,60.43067259991215,-22.723436628718186,-8.16105210722145,26.540729161112317,16.545917407640395,16.863635131859127,-38.69432263872748,-0.0888913664809638,-35.39256245782676,-7.6269173744685075,1.6324239714993916,-17.00574516871754,1.7674483299315147,-13.47855161812083,-7.423012842131866
sample_508,-19.393538369660604,-58.413236668447425,-26.839003422424828,58.59232329092761,-33.859765070981226,-72.29247167278204,46.68575683856023,45.34907702767067,4.747110325213736,-12.243713186809211,-27.940728869153745,16.090031386411685,38.38997946773889,-7.71383854504286,28.28204667945269,-2.900021473154934,15.187435691659353,-18.221875387070387,-9.216456102476819,21.759277924934185,13.94185321255711,21.49756413549292,-16.393934973805177,-10.260321810990774,9.299404286954726,20.728292577802637,-4.536855859816876,-17.581472087837785,10.520293878327026,4.437526496033731
sample_509,9.542326867402762,-42.21363487351228,11.282285347967704,98.12244163313615,-44.02112790021489,-17.600742280971396,11.555701000742506,-13.339337633171985,-21.273899721133645,-17.330418212951656,-11.814823610780454,-27.718909634341927,-14.183513048153722,-9.440806622786646,6.372313158590298,-6.608824708932953,2.298162811913693,-1.7036778151259258,-8.260681470060248,-17.99119044078645,14.372543330049215,-2.754924172006874,0.6568109539194052,10.565087655691396,9.932113924108918,-0.8770903344945711,-9.475712461486902,-0.76533525630412,-5.546144034133539,4.5844702216706565
sample_510,-2.3495783185492396,-96.8390028753247,-41.95174483987663,7.413394101133827,-2.625209655853364,37.438740471418996,-18.565635492761672,-37.88449170647054,23.340506035918402,4.92323629344032,-12.135641463173705,-21.602613558454088,13.500930571759092,17.451260761283695,3.188433215748351,22.45793639043545,21.86023807582506,0.24374991735099902,17.25214115695547,-7.903514517849658,-20.926650196274444,-18.786669837805817,0.7348874722503419,3.1414933028670187,13.745832329262587,20.723745086407032,-2.2153241611019783,6.614244360180342,-9.288925517442372,-4.310331009668535
sample_511,143.4359808157531,27.78774617686542,24.199515224081782,11.167297014595006,-25.98521650128719,20.921412909174435,-9.640754801671266,12.351044906836051,6.718624231542543,-32.443277746011354,21.08783183953651,-25.70223476175845,-4.612665591078639,0.9212867687357659,36.107664952501615,-4.793640005817567,-3.848028882387857,-2.185070279241679,-14.465003586988425,5.190350791349004,-1.957685908105598,-4.810031128212419,7.043491099930906,-10.402073705513118,-0.0500578624008137,-3.6601512366163993,-5.068162341034166,-0.21042638892952714,15.358156578614635,-6.262566278404262
sample_512,0.8503581823391173,-56.42091810079406,-10.518819806530352,97.28218794204025,-26.493235213646976,-29.973219735336365,33.32686133702118,-2.9444749373892636,7.539807798035466,28.890593899286795,5.143024578614125,-16.320192078176152,-16.20537915254252,14.79658153446037,-11.828925849315558,-6.699006135817336,-4.488483372361293,12.963808608992775,-17.91345189799177,11.074916033001623,0.5157334685315872,-16.04569069706119,-18.371312868090588,-13.787955258992689,2.5435996567323063,-0.28462143770232995,-0.7754259698667131,-3.282234542030958,11.897802757495867,9.448304924279078
sample_513,-2.6822390710394393,-54.84329526123684,-12.507317090665136,114.4081523505525,47.848606819242455,-0.4066595057072882,12.418502696224396,23.49836232300907,29.95873004112766,-1.9497977944342966,37.22564684784691,-31.317232939019963,-17.278608551596015,-7.910125786243694,-23.035186704619523,16.46288930573219,4.3529505558405015,4.978111464364839,4.031086098352501,17.0892941089786,3.6975291389384193,-14.871529218001585,-20.722974787510086,-18.19266405427462,-7.4470053892312364,9.128906051768094,-2.1132786408323443,-15.617137883029235,10.547800682043787,6.508893360613825
sample_514,-50.15674885329809,19.957243563293908,84.8822398872792,-35.67929443564035,-16.778385717456267,6.382609339619534,34.27559756597507,3.842944714310297,18.24341299401276,4.341291029451968,-9.380188149160505,-20.798948899507238,-11.192130665747628,-12.330546364314344,12.86760623067771,-6.754792166899948,6.031582940058581,-16.327940648955334,11.89057157236841,7.653991577420248,3.829627755810087,2.0146875843427727,17.408550982769583,-8.679677421161253,18.168361361865507,-7.751891207144053,-1.5905976835938667,10.226690939056482,8.843718781376134,2.830796873842174
sample_515,-45.015338889561164,14.351046864285674,81.1474439847401,-15.729373189378922,2.1559955379165436,24.776068243125792,22.074293582265884,-8.753408776760681,-17.92586498851372,-15.221580729765648,-7.509373680359481,-14.999985968359027,-4.588168122669229,12.320035755761968,2.4756397580553537,3.4709264123532884,-14.264730530695475,-14.452321202871984,7.945344443239481,23.72707425801869,-4.739200379352322,10.100759521459562,4.988810119060012,5.192733228156783,3.0587619493045572,-2.2371876074829813,10.852636121413518,6.803302719043013,6.69981118745368,20.15272699154096
sample_516,59.90983850704896,43.15194209436716,-12.303939323367896,-22.008091620468,-16.816049127849013,-0.16592378216808015,17.11248801115851,42.58048026089054,-20.627618498873147,-2.584324449985309,1.4342136749868466,48.442442049325734,-20.77093964841432,-5.934959307851919,-2.055589318361391,-21.708986030610344,-43.495423343902246,-13.321204934505799,56.38305325706705,-15.880127731906388,-35.37481206182662,4.9565048914121865,28.223205608173974,-8.924368362863689,-11.675017657138179,30.571917377468107,53.31666987480191,-38.14852828763187,4.747375648951649,-22.05712683503258
sample_517,-46.53055420940744,115.4681692854889,-61.7958687470601,23.643022408483642,-53.10854065551568,24.589321832446846,-13.326685044096942,1.9723373203870511,-24.251528884478148,11.076446670660712,16.5688475413119,5.707804279072352,-9.103895212726826,-5.7186112178516275,6.010311927250114,19.477971134963557,2.7590671835148393,-27.654236027125126,-3.3945434260521345,-19.29480446406826,3.996120930905463,13.566495957751327,2.4885544948996365,-8.661023626424413,-0.5073024767227597,9.206358387685114,0.36804972372974115,-4.048466606636954,-3.2942769357609745,2.697131578709978
sample_518,-16.251217001840477,-66.45308306615107,-13.59701415537703,86.81043375110545,40.86168880817992,-29.20004166956893,-1.8423129113233634,3.298242491774316,26.994049089616865,-1.0545279384300026,6.1464143861565095,-5.523482453978899,25.6795916661065,-13.272509146994707,3.748354832586949,33.029559610884206,-7.963490772693485,-27.349940251271384,12.442999030679191,21.967149621330805,8.092832330440862,-20.53162566005308,4.059791391802212,-15.738130480655286,-5.644166702212469,-15.401541597009981,-0.0068123221442693005,-3.545415566096473,7.483391147616474,19.347317678660936
sample_519,-50.18191619153319,110.58340012188624,-71.75755762560192,11.58048779810552,-48.29689151261549,-0.41548713186392294,-1.8096567492775875,-8.118965581663588,-14.193946527399085,19.455456284498332,13.76054570688549,1.937853773378992,2.6347012422002996,9.683502682833028,7.145269107172697,16.493081947873705,0.9665609021947209,-25.896856867570506,-5.417321802524403,-19.218889123346585,2.539328808981587,15.317580723845465,-5.504684673526599,-5.442791582255953,-11.457097371987158,9.116131012494689,-2.4370342079263554,-9.447396493551595,7.207331443803971,5.679170840142044
sample_520,-60.304356331495455,19.502285920887932,53.98581419414267,-50.47801247220355,22.911946197338033,-2.5815803070637666,38.091293884100246,24.864452150377016,14.193070206984123,-28.291519148179756,-30.063615467193877,24.53748427547204,-11.406262216037344,18.813856993294813,-0.8721164838296164,34.9841982658956,-22.80936331244094,24.505694975615036,-11.378330569090526,5.698536356717372,5.084200063548126,-2.7375702151450385,12.932186909414394,-4.306899587366823,0.7909900411645041,16.193437577660045,-3.015937400706692,-6.6010521544179594,8.406099242966292,-14.189478563651557
sample_521,177.76770221003355,35.0470030905578,14.158963414660972,-60.929186723208886,-64.5413736916816,-36.431500004837545,13.34473229587194,11.055936597644715,-5.102486618625715,17.713958356219422,-4.3986541409706605,-4.170028032848054,-1.8155669136196446,-13.579533998997196,-15.851849312811503,14.933682162964663,12.9699312917211,-3.0227817337198615,6.189582044582682,-6.159050303213263,0.7820595418797944,1.5861207811723812,-1.342322078332855,-2.145560571551708,4.402276591164246,-7.1749977198543755,-3.9782307120441884,1.0485326532987769,-5.986068573869217,3.917490952345648
sample_522,-86.80698290990313,-24.902770083144517,37.36032340140908,-99.18352182783414,48.50086277885315,-86.21497952196516,47.03635955327477,36.87581682142114,34.925132553196306,-6.572182561721464,10.89272561559202,9.174177028227103,-43.62079384929205,20.911420086112066,9.249171939040043,22.381835948245023,-8.900267154000874,-14.670892583574247,-16.50716794701274,2.6944227080758605,-6.185190566119274,3.9300446207604773,7.484207695315613,-17.05999399527357,14.781061361357523,13.69207981466335,7.45417952353921,-1.3235671693608755,-13.867402071385479,5.419072879726651
